"astro-ph/0201470","Daniel Huber","Daniel Huber & Daniel Pfenniger","Long-Range Correlations in Self-Gravitating N-Body Systems","20 pages, 21 figures. Accepted for publication in A&A",,"10.1051/0004-6361:20020232",,"astro-ph cond-mat.stat-mech",,"  Observed self-gravitating systems reveal often fragmented non-equilibrium
structures that feature characteristic long-range correlations. However, models
accounting for non-linear structure growth are not always consistent with
observations and a better understanding of self-gravitating $N$-body systems
appears necessary. Because unstable gravitating systems are sensitive to
non-gravitational perturbations we study the effect of different dissipative
factors as well as different small and large scale boundary conditions on
idealized $N$-body systems. We find, in the interval of negative specific heat,
equilibrium properties differing from theoretical predictions made for
gravo-thermal systems, substantiating the importance of microscopic physics and
the lack of consistent theoretical tools to describe self-gravitating gas.
Also, in the interval of negative specific heat, yet outside of equilibrium,
unforced systems fragment and establish transient long-range correlations. The
strength of these correlations depends on the degree of granularity, suggesting
to make the resolution of mass and force coherent. Finally, persistent
correlations appear in model systems subject to an energy flow.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 16:01:51 GMT""}]","2009-11-07"
"astro-ph/0201491","Veilleux","Sylvain Veilleux (University of Maryland)","Fabry-Perot Survey of Emission-Line Galaxies","12 pages, 5 gif figures, LateX, newpasp.sty macro. Invited review to
  appear in the proceedings of ""Galaxies: The Third Dimension"", eds. M. Rosada,
  L. Binette, & L. Arias (ASP: San Francisco)",,,,"astro-ph",,"  The recent results from a deep Fabry-Perot survey of nearby active and
star-forming galaxies are presented. Line-emitting material is detected over
two orders of magnitude in galactocentric radius, from the 100-pc scale of the
active or starbursting nucleus out to several 10s of kpc, sometimes well beyond
the optical confines of the host galaxies. The excitation and dynamical
properties of the nuclear gas are studied to constrain the impact of galactic
winds on the host galaxies and their environment. The properties of the warm
ionized material on the outskirts of galaxies provide important clues for
understanding galaxy formation and evolution. A new technique to search for
starburst-driven wind galaxy candidates is discussed. The next generation of
Fabry-Perot instruments on large telescopes promises to improve the sensitivity
of emission-line galaxy surveys at least tenfold.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 21:19:57 GMT""}]","2007-05-23"
"astro-ph/0201492","Rennan Barkana","Rennan Barkana (Tel Aviv University)","The Star Formation Rate Intensity Distribution Function -- Comparison of
  Observations with Hierarchical Galaxy Formation","17 pages, 4 figures, published in New Astronomy",,"10.1016/S1384-1076(02)00141-0",,"astro-ph",,"  Recently, Lanzetta et al. (2002) have measured the distribution of star
formation rate intensity in galaxies at various redshifts. This data set has a
number of advantages relative to galaxy luminosity functions; the effect of
surface-brightness dimming on the selection function is simpler to understand,
and this data set also probes the size distribution of galactic disks. We
predict this function using semi-analytic models of hierarchical galaxy
formation in a LCDM cosmology. We show that the basic trends found in the data
follow naturally from the redshift evolution of dark matter halos. The data are
consistent with a constant efficiency of turning gas into stars in galaxies,
with a best-fit value of 2%, where dust obscuration is neglected; equivalently,
the data are consistent with a cosmic star formation rate which is constant to
within a factor of two at all redshifts above two. However, the practical
ability to use this kind of distribution to measure the total cosmic star
formation rate is limited by the predicted shape of an approximate power law
with a smoothly varying power, without a sharp break.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 21:40:52 GMT""},{""version"":""v2"",""created"":""Wed, 4 Sep 2002 20:48:02 GMT""}]","2015-06-24"
"astro-ph/0201493","Fabio Governato","Fabio Governato","Frequently Asked Questions on the Luminosity--Temperature relation in
  Groups and Clusters","7 pages, to appear in ""SESTO-2001-Tracing Cosmic Evolution with
  Galaxy Clusters"", ASP conference series. (a few typos corrected)",,,,"astro-ph",,"  Efforts to understand the deviation of the L--T relation from a simple
scaling law valid for clusters and groups have triggered a number of
interesting studies on the subject. Techniques and approaches differ widely but
most works agree on the important role played by gas cooling and heating
sources like AGNs and SNe. Observations set useful constraints on the evolution
of the intracluster medium (ICM): a 100KeV/cm^2 entropy floor in the core of
groups and about 5--15% of baryons being converted into stars. However,
essential details like the nature of the dominant heating mechanism and the
quantitative importance of cooling still need to be addressed. I suggest that a
new generation of high resolution N-body simulations and a quantitative
comparison of results between different approaches is required to improve
results and increase our understanding of the problem.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 22:27:44 GMT""},{""version"":""v2"",""created"":""Thu, 31 Jan 2002 22:27:03 GMT""}]","2007-05-23"
"astro-ph/0201494","Chris Tinney","C. G. Tinney, Chris McCarthy, Hugh R.A. Jones, R. Paul Butler, Brad D.
  Carter, Geoffrey W. Marcy, Alan J. Penny","Echelle spectroscopy of Ca II HK activity in Southern Hemisphere planet
  search targets","6 pages, 3 figures. Accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc.332:759,2002","10.1046/j.1365-8711.2002.05370.x",,"astro-ph",,"  We present the results of ultraviolet echelle spectroscopy of a sample of
fifty nine F,G,K and M stars from the Anglo-Australian Planet Search target
list. Ca II activity indices, which are essential in the interpretation of
planet detection claims, have been determined for these stars and placed on the
Mount Wilson Rhk system.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 00:30:33 GMT""}]","2011-03-10"
"astro-ph/0201495","Masayuki Akiyama","Masayuki Akiyama (Subaru Telescope, NAOJ), Yoshihiro Ueda (ISAS),
  Kouji Ohta (Dept. of Astronomy, Kyoto University)","AGN Populations from Optical Identification of ASCA Surveys","6 pages with 4 figures, to appear in the proceeding of IAU Colloquium
  184 ""AGN Surveys"" (18-22 June 2001, Armenia)",,,"Subaru Preprint Reprint Seriese No.139","astro-ph",,"  To understand luminous AGNs in the z<1 universe, the ASCA AGN samples are the
best at present. Combining the identified sample of AGNs from ASCA Large Sky
Survey and Medium Sensitivity Survey, the sample of hard X-ray selected AGNs
have been expanded up to 108 AGNs above the flux limit of 10^{-13} erg s^{-1}
cm^{-2} in the 2-10 keV hard X-ray band. We discuss the fraction of absorbed
AGNs in the hard X-ray selected AGN sample, and nature of absorbed luminous
AGNs.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 01:16:19 GMT""}]","2007-05-23"
"astro-ph/0201496","Michael Burton","M.G. Burton","Molecular Hydrogen in the Lagoon: H2 line emission from Messier 8","11 pages, 4 figures (1 in colour). Submitted to Publications of the
  Astronomical Society of Australia, December 2001",,"10.1071/AS02001",,"astro-ph",,"  The 2.12 micron v=1-0 S(1) line of molecular hydrogen has been imaged in the
Hourglass region of M8. The line is emitted from a roughly bipolar region,
centred around the O7 star Herschel 36. The peak H2 1-0 S(1) line intensity is
8.2 x 10E-15 erg s-1 cm-2 arcsec-2. The line centre emission velocity varies
from -25 kms in the SE lobe to +45 kms in the NW lobe. The distribution is
similar to that of the CO J=3-2 line. The H2 line appears to be shock-excited
when a bipolar outflow from Herschel 36 interacts with the ambient molecular
cloud. The total luminosity of all H2 lines is estimated to be ~ 16 Lsun and
the mass of the hot molecular gas ~9 x 10E-4 Msun (without any correction for
extinction).
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 02:49:31 GMT""}]","2009-11-07"
"astro-ph/0201497","Fumitaka Nakamura","Fumitaka Nakamura (Niigata Univ., UC Berkeley) and Masayuki Umemura
  (Univ. of Tsukuba)","The Stellar Initial Mass Function in Primordial Galaxies","10 pages, 6 figures, accepted by ApJ",,"10.1086/339392",,"astro-ph",,"  In the context of star formation through fragmentation of an extremely
metal-deficient protogalactic cloud, the gravitational collapse of filamentary
gas clouds is explored with 1D numerical hydrodynamics coupled with
non-equilibrium chemistry of H$_2$ and HD. It is found that the cloud evolution
is governed mainly by the initial central density ($n_{\rm c,0}$) and H$_2$
abundance ($x_{\rm H_2,0}$). In particular, the evolution of low-density
filaments bifurcates at a threshold H$_2$ abundance of $x_{\rm H_2,cr}\simeq 3
\times 10^{-3}$, beyond which HD cooling overwhelms H$_2$ cooling. The
contraction of a low density filament with $x_{\rm H_2, 0}\gtrsim x_{\rm
H_2,cr}$ is strongly decelerated when $n_{\rm c}$ reaches a critical density of
HD, and the filament is expected to fragment at $\sim 10^{7}$ cm$^{-3}$. The
fragment mass is lowered to be $\approx 10M_\odot$. In contrast, the
contraction of a low density filament with $x_{\rm H_2, 0}\lesssim x_{\rm
H_2,cr}$ is regulated by H$_2$ cooling. In this case, the fragment mass is as
high as $\approx 10^2M_\odot$. For a high-density filament, the cloud evolution
is governed by H$_2$ cooling. The fragmentation is not expected to take place
until the cloud becomes opaque in H$_2$ lines at $n_{\rm c,0}\sim 10^{12-13}$
cm$^{-3}$, so that the fragment mass is reduced to 1-2 M$_\odot$. As a result,
the stellar IMF could be bimodal and deficient in sub-solar mass stars, where
the high mass peak is around $10M_\odot$ or $10^2M_\odot$, dependently on
$n_{\rm c,0}$ and $x_{\rm H_2,0}$.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 07:30:16 GMT""}]","2009-11-07"
"astro-ph/0201498","Varun Sahni","Varun Sahni, Tarun Deep Saini, A. A. Starobinsky, Ujjaini Alam","Statefinder -- a new geometrical diagnostic of dark energy","7 pages, 3 figures. Final version to be published in JETP Lett.,
  presentation shortened, references added and updated, consideration of brane
  cosmological models included, conclusions unchanged","JETP Lett.77:201-206,2003; Pisma Zh.Eksp.Teor.Fiz.77:249-253,2003","10.1134/1.1574831",,"astro-ph gr-qc hep-ph",,"  We introduce a new cosmological diagnostic pair $\lbrace r,s\rbrace$ called
Statefinder. The Statefinder is dimensionless and, like the Hubble and
deceleration parameters $H(z)$ and $q(z)$, is constructed from the scale factor
of the Universe and its derivatives only. The parameter $r(z)$ forms the next
step in the hierarchy of geometrical cosmological parameters used to study the
Universe after $H$ and $q$, while the parameter $s(z)$ is a linear combination
of $q$ and $r$ chosen in such a way that it does not depend upon the dark
energy density $\Omega_X(z)$. The Statefinder pair $\lbrace r,s\rbrace$ is
algebraically related to the the dark energy pressure-to-energy ratio
$w=p/\epsilon$ and its time derivative, and sheds light on the nature of dark
energy/quintessence. Its properties allow to usefully differentiate between
different forms of dark energy with constant and variable $w$, including a
cosmological constant ($w = -1$). The Statefinder pair can be determined to
very good accuracy from a SNAP type experiment.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 07:56:15 GMT""},{""version"":""v2"",""created"":""Fri, 14 Feb 2003 07:50:25 GMT""}]","2011-07-19"
"astro-ph/0201499","Antonio Chrysostomou","A. Chrysostomou, D.K. Aitken, T. Jenness, C.J. Davis, J.H. Hough, R.
  Curran, M. Tamura","The Magnetic Field Structure in W51A","Accepted for publication in A&A (3 figures)",,"10.1051/0004-6361:20020154",,"astro-ph",,"  We present 850 micron imaging polarimetry of the W51A massive star forming
region performed with SCUBA on the JCMT. From the polarimetry we infer the
column-averaged magnetic field direction, projected onto the plane of the sky.
We find that the magnetic field geometry in the region is complicated. We
compare the field geometry with 6 cm and CS J=7-6 emission and determine that
the magnetic field must be relatively weak and plays a passive role, allowing
itself to be shaped by pressure forces and dynamics in the ionised and neutral
gases. Comparisons are drawn between our data and 1.3 mm BIMA interferometric
polarimetry data, from which we conclude that the magnetic field must increase
in importance as we move to smaller scales and closer to sites of active star
formation.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 11:52:35 GMT""}]","2009-11-07"
"astro-ph/0201500","Carsten Dominik","C. Dominik and H. Nuebold","Magnetic Aggregation I: Aggregation Dynamics and Numerical Modelling","40 pages, 5 figures",,"10.1006/icar.2002.6813",,"astro-ph",,"  Focussing on preplanetary grains growth, we discuss the properties of dust
aggregation driven by magnetic dipole forces. While there is no direct evidence
for the existence of magnetic grains present in the solar nebula, there are
reasons to assume they may have been present. We derive analytical expressions
for the cross-section of two interacting dipoles. The effective cross section
depends upon the strength of the magnetic dipoles and the initial velocities.
For typical conditions the magnetic cross section is between 2 and 3 orders of
magnitude larger than the geometric cross section. We study the growth dynamics
of magnetic grains and find that the mass of the aggregates should increase
with time like t^3.2 whereas Brownian motion growth behaves like t^2. A
numerical tool is introduced which can be used to model dust aggregation in
great detail, including the treatment of contact forces, aggregate
restructuring processes and long-range forces. This tool is used to simulate
collisions between magnetic grains or clusters and to validate the analytical
cross-sections. The numerically derived cross section is in excellent agreement
with the analytical expression. The numerical tool is also used to demonstrate
that structural changes in the aggregates during collisions can be significant.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 12:52:28 GMT""}]","2009-11-07"
"astro-ph/0201501","Massimo Meneghetti","Massimo Meneghetti, Matthias Bartelmann, Lauro Moscardini","Cluster cross sections for strong lensing: analytic and numerical lens
  models","10 pages, MNRAS in press. Added a new subsection quantifying the
  substructure of the numerical cluster models","Mon.Not.Roy.Astron.Soc. 340 (2003) 105","10.1046/j.1365-8711.2003.06276.x",,"astro-ph",,"  The statistics of gravitationally lensed arcs was recognised earlier as a
potentially powerful cosmological probe. However, while fully numerical models
find orders of magnitude difference between the arc probabilities in different
cosmological models, analytic models tend to find markedly different results.
We introduce in this paper an analytic cluster lens model which improves upon
existing analytic models in four ways. (1) We use the more realistic
Navarro-Frenk-White profile instead of singular isothermal spheres, (2) we
include the effect of cosmology on the compactness of the lenses, (3) we use
elliptical instead of axially symmetric lenses, and (4) we take the intrinsic
ellipticity of sources into account. While these improvements to the analytic
model lead to a pronounced increase of the arc probability, comparisons with
numerical models of the same virial mass demonstrate that the analytic models
still fall short by a substantial margin of reproducing the results obtained
with numerical models. Using multipole expansions of cluster mass
distributions, we show that the remaining discrepancy can be attributed to
substructure inside clusters and tidal fields contributed by the cluster
surroundings, effects that cannot reasonably and reliably be mimicked in
analytic models.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 12:06:12 GMT""},{""version"":""v2"",""created"":""Fri, 29 Nov 2002 12:27:11 GMT""}]","2009-11-07"
"astro-ph/0201502","Stephen Serjeant","S. Serjeant, J.S. Dunlop, R.G. Mann, M. Rowan-Robinson, D. Hughes, A.
  Efstathiou, A. Blain, M. Fox, R.J. Ivison, T. Jenness, A. Lawrence, M.
  Longair, S. Oliver, J.A. Peacock","Sub-millimetre observations of the Hubble Deep Field and Flanking Fields","MNRAS in press; minor revisions. 23 pages, 13 figures. Uses BoxedEPS
  and mn2e.cls (included). SCUBA-HDF data release at
  http://astro.ic.ac.uk/elais/scuba_public.html","Mon.Not.Roy.Astron.Soc. 344 (2003) 887-904","10.1046/j.1365-8711.2003.06862.x",,"astro-ph",,"  We present an extended analysis of the SCUBA observations of the Hubble Deep
Field (HDF), expanding the areal coverage of the Hughes et al. 1998 study by a
factor of ~1.8 and containing at least three further sources in addition to the
five in that study. We also announce the public release of the reduced data
products. The map is the deepest ever made in the sub-millimetre, obtained in
excellent conditions (median 850um optical depth of 0.16). Two independent
reductions were made, one with SURF and the other with a wholly algorithmic IDL
analysis which we present in detail here. Of the three new sources, all appear
to be at z>~0.9 and one is provisionally associated with an Extremely Red
Object (I-K>5). There appears to be no significant cross-correlation signal
between the 850um fluctuations and sources detected by ISOCAM, the VLA or
Chandra, nor with Very Red Objects (I-K>4), nor quasars and quasar candidates
in the HDF (notwithstanding a small number of individual weak candidate
detections). This is consistent with interpretations where the 850um-selected
galaxies are at higher redshifts than those currently probed by ISOCAM/VLA, and
predominantly not Compton-thin AGN. There are only one or two compelling cases
for the radio source being the sub-mm source. Nevertheless, most SCUBA-HDF
point sources have a nearby radio source apparently well-separated from the
sub-mm centroid.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 12:29:38 GMT""},{""version"":""v2"",""created"":""Tue, 3 Jun 2003 16:08:09 GMT""}]","2009-11-07"
"astro-ph/0201504","Alessandro Marconi","Alessandro Marconi (Arcetri Observatory)","Black Holes in Galactic Nuclei: the Promise and the Facts","Invited review at XXIIIrd Rencontres de Blois ""Frontiers of the
  Universe"" 17-23 June 2001",,,,"astro-ph",,"  It has long been suspected that Active Galactic Nuclei are powered by
accretion of matter onto massive black holes and this belief implies their
presence in the nuclei of most nearby galaxies as ""relics"" of past activity.
Just a few years ago this was considered a paradigm but, recently, new
ground-based and Hubble Space Telescope observations are producing a
breakthrough in our knowledge on massive black holes. I will review the
evidence for the existence of black holes in galactic nuclei and how their
presence is related to host galaxy properties and AGN activity.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 14:02:42 GMT""}]","2007-05-23"
"astro-ph/0201505","Mercedes Esteves Filho","Mercedes E. Filho, Peter D. Barthel and Luis C. Ho","Light-year Scale Radio Cores in Four LINER Galaxies","6 pages",,"10.1051/0004-6361:20020138",,"astro-ph",,"  The LINER galaxies NGC 2911, NGC 3079, NGC 3998, and NGC 6500 were observed
at 5 GHz with the European VLBI Network at a resolution of 5 milliarcsecond and
found to possess flat-spectrum, variable, high-brightness temperature ($T_{\rm
B} > 10^8$ K) radio cores. These radio characteristics reinforce the view that
these LINERs host central engines associated with active galactic nuclei.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 14:30:07 GMT""}]","2009-11-07"
"astro-ph/0201507","Kathleen Kraemer","Kathleen E. Kraemer, G. C. Sloan, Stephan D. Price, and Helen J.
  Walker","Classification of 2.4-45.2 Micron Spectra from the ISO Short Wavelength
  Spectrometer","91 pages (40 for Table 6), 6 figures, accepted by ApJS. Figures 1-5
  have degraded resolution due to astro-ph size limits. For full-resolution
  figures see: http://isc.astro.cornell.edu/~sloan/library/swsclass.html and
  for the classification table (Table 6) in ASCII format, see:
  http://isc.astro.cornell.edu/~sloan/library/cat.html","Astrophys.J.Suppl. 140 (2002) 389","10.1086/339708",,"astro-ph",,"  The Infrared Space Observatory observed over 900 objects with the Short
Wavelength Spectrometer in full-grating-scan mode (2.4-45.2 micron). We have
developed a comprehensive system of spectral classification using these data.
Sources are assigned to groups based on the overall shape of the spectral
energy distribution (SED). The groups include naked stars, dusty stars, warm
dust shells, cool dust shells, very red sources, and sources with emission
lines but no detected continuum. These groups are further divided into
subgroups based on spectral features that shape the SED such as silicate or
carbon-rich dust emission, silicate absorption, ice absorption, and
fine-structure or recombination lines. Caveats regarding the data and data
reduction, and biases intrinsic to the database, are discussed. We also examine
how the subgroups relate to the evolution of sources to and from the main
sequence and how this classification scheme relates to previous systems.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 15:17:45 GMT""}]","2009-11-07"
"astro-ph/0201508","Michal Blazejowski","M.Blazejowski (CAMK), M.Sikora (CAMK, SLAC), R.Moderski (CAMK),
  G.Madejski (SLAC)","Unifying MeV-blazars with GeV-blazars","3 pages, 4 figures, poster presented at the conference ""New visions
  of the X-ray Universe in the XMM Newton and Chandra Era"", Noordwijk, November
  2001",,,,"astro-ph",,"  We demonstrate that the spectral differences between Flat Spectrum Radio
Quasars (FSRQ) with steep gamma-ray spectra (MeV-blazars) and FSRQ with flat
gamma-ray spectra (GeV-blazars) can be explained by assuming that in the
MeV-blazars, the production of gamma-rays is dominated by Comptonization of
infrared radiation of hot dust, whereas in the GeV-blazars -- by Comptonization
of broad emission lines. Additional ingredient, required to reach satisfactory
unification, is an assumption that the radiating electrons are accelerated via
a two step process, in the lower energy range -- following instabilities driven
by shock-reflected ions, and in the higher energy range -- via resonant
scatterings off Alfven waves. Our model predicts that on average, the
MeV-blazars should vary on longer time scales than GeV-blazars.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 15:53:21 GMT""}]","2007-05-23"
"cond-mat/0201533","Roland Combescot","R. Combescot and X. Leyronas","Hydrodynamic modes in dense trapped ultracold gases","5 pages, revtex, 1 figures","Phys.Rev.Lett. 89, 190405 (2002)","10.1103/PhysRevLett.89.190405",,"cond-mat.soft cond-mat.stat-mech",,"  We consider the hydrodynamic modes for dense trapped ultracold gases, where
the interparticle distance is comparable to the scattering length. We show that
the experimental determination of the hydrodynamic mode frequencies allows to
obtain quite directly the equation of state of a dense gas. As an example we
investigate the case of two equal fermionic populations in different hyperfine
states with attractive interaction and in particular the vicinity of the
collapse.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 16:33:49 GMT""}]","2009-11-07"
"cond-mat/0201536","A. Ovchinnikov","A. A. Ovchinnikov, M. Ya. Ovchinnikova","Models of spin structures of Sr2RuO4","5 pages, 3 figures",,,,"cond-mat.str-el",,"  The mean field study of bands and the Fermi surfaces (FS's) are carried out
for 3-band model of ruthenate. In particular, the lowest spiral state with
incommensurate vector Q=2\pi(1/3,1/3) corresponding to nesting of bands display
a set of FS's around electro pockets and shadow sheets along $\Gamma-M$ lines.
The latter may provide a new interpretation of the dispersionless peaks (so
called SS features) observed in photoemission. For spiral state the
polarisation asymmetry of the photoemission intensity is revealed. The
calculated spin susceptibility for this state describes the low frequency
magnetic peak at q=Q observed in neutron scattering.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 16:17:20 GMT""}]","2007-05-23"
"cond-mat/0201537","Carlo Presilla","Roberto Onofrio, Carlo Presilla","Reaching Fermi degeneracy in two-species optical dipole traps","4 pages, 3 figures","Phys. Rev. Lett. 89, 100401 (2002)","10.1103/PhysRevLett.89.100401",,"cond-mat.stat-mech",,"  We propose the use of a combined optical dipole trap to achieve Fermi
degeneracy by sympathetic cooling with a different bosonic species. Two
far-detuned pairs of laser beams focused on the atomic clouds are used to
confine the two atomic species with different trapping strengths. We show that
a deep Fermi degeneracy regime can be potentially achieved earlier than
Bose-Einstein condensation, as discussed in the favorable situation of a
^6Li--^{23}Na mixture. This opens up the possibility of experimentally
investigating a mixture of superfluid Fermi and normal Bose gases.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 16:18:27 GMT""},{""version"":""v2"",""created"":""Thu, 25 Jul 2002 13:56:42 GMT""}]","2009-11-07"
"cond-mat/0201538","Girsh Blumberg","G. Blumberg, A. Koitzsch, A. Gozar, B.S. Dennis, C.A. Kendziora, P.
  Fournier, and R.L. Greene","Nonmonotonic d_{x^2-y^2} Superconducting Order Parameter in
  Nd_{2-x}Ce_xCuO_4","4 pages, 4 figures",,"10.1103/PhysRevLett.88.107002",,"cond-mat.supr-con cond-mat.str-el",,"  Low energy polarized electronic Raman scattering of the electron doped
superconductor Nd_1.85Ce_0.15CuO_4 (T_c=22 K) has revealed a nonmonotonic
d_{x^2-y^2} superconducting order parameter. It has a maximum gap of 4.4 k_BT_c
at Fermi surface intersections with antiferromagnetic Brillouin zone (the ``hot
spots'') and a smaller gap of 3.3 k_BT_c at fermionic Brillouin zone
boundaries. The gap enhancement in the vicinity of the ``hot spots'' emphasizes
role of antiferromagnetic fluctuations and similarity in the origin of
superconductivity for electron- and hole-doped cuprates.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 16:26:08 GMT""}]","2009-11-07"
"cond-mat/0201539","Richard Neumann","Richard M. Neumann","Phase Diagram for Unzipping DNA Using a Bond-Force Criterion","4 pages, 2 figures",,,,"cond-mat.soft cond-mat.stat-mech",,"  Using the criterion that the mechanical unzipping transition in a bound
homopolymer is triggered when the average force exerted by the single unbound
strands on the first base pair in the bound section exceeds the force binding
the pair together, the temperature dependence of the critical unzipping force
is obtained. In the resulting phase diagram, the critical force decreases
monotonically with increasing temperature, from a finite value at zero Kelvin
to zero at the critical temperature.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 17:12:27 GMT""}]","2007-05-23"
"cond-mat/0201540","Paul Jefferies","Paul Jefferies, David Lamper, Neil F. Johnson","Anatomy of extreme events in a complex adaptive system","8 pages, 4 figures. Now with Postscript figures",,"10.1016/S0378-4371(02)01743-0",,"cond-mat.dis-nn",,"  We provide an analytic, microscopic analysis of extreme events in an adaptive
population comprising competing agents (e.g. species, cells, traders,
data-packets). Such large changes tend to dictate the long-term dynamical
behaviour of many real-world systems in both the natural and social sciences.
Our results reveal a taxonomy of extreme events, and provide a microscopic
understanding as to their build-up and likely duration.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 17:29:48 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jan 2002 17:20:24 GMT""},{""version"":""v3"",""created"":""Mon, 4 Feb 2002 18:10:53 GMT""}]","2009-11-07"
"cond-mat/0201541","Jailson Souza de Alcaniz","J. R. Bezerra (UFRN), R. Silva (UFRN) and J. A. S. Lima (UFRN)","Transport coefficients and nonextensive statistics","14 pages, 3 figures, REVTEX, submitted to PRE",,"10.1016/S0378-4371(02)01813-7",,"cond-mat.stat-mech",,"  We discuss the basic transport phenomena in gases and plasmas obeying the
$q$-nonextensive velocity distribution (power-law). Analytical expressions for
the thermal conductivity ($K_q$) and viscosity ($\eta_q$) are derived by
solving the Boltzmann equation in the relaxation-time approximation. The
available experimental results to the ratio {$K_q$}/$\eta_q$ constrains the
$q$-parameter on the interval $0.74 \leq q \leq 1$. In the extensive limiting
case, the standard transport coefficients based on the local Gaussian
distribution are recovered, and due to a surprising cancellation, the electric
conductivity of a neutral plasma is not modified.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 18:11:18 GMT""}]","2009-11-07"
"cond-mat/0201542","Biermann","S. Biermann, A. Georges, T. Giamarchi, A. Lichtenstein","Quasi-one-dimensional organic conductors: dimensional crossover and some
  puzzles",,"Proceedings of the NATO ASI ""Field Theory of Strongly Correlated
  Fermions and Bosons in Low - Dimensional Disordered Systems"", Windsor,
  August, 2001",,,"cond-mat.str-el",,"  We review some properties of quasi-one-dimensional organic conductors, such
as the Bechgaard salts, with an emphasis on aspects related to the crossovers
between a Mott insulating state to a metallic state, and crossovers between
different metallic behaviors. We discuss why a theoretical description of these
issues is a particularly challenging problem, and describe a recent
non-perturbative approach designed to deal with systems of coupled chains. This
method, dubbed ""chain-DMFT"", is a generalization of dynamical mean field theory
that treats both, one-dimensional and higher dimensional physics, in a unified
manner. We present numerical results for a system of coupled Hubbard chains.
Chain-DMFT indeed captures the metal-insulator transition and the dimensional
crossover from a high temperature Luttinger liquid to a low temperature Fermi
liquid phase, and allows to access the properties of these phases. Based on
these results perspectives for a theoretical understanding of the physics of
the Bechgaard salts are discussed.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 20:19:50 GMT""}]","2007-05-23"
"cond-mat/0201543","Igor E. Smolyarenko","I. E. Smolyarenko, F. M. Marchetti, and B. D. Simons","Parametric spectral correlations in disordered and chaotic structures","4 pages, 1 figure","Phys. Rev. Lett. 88, 256808 (2002)","10.1103/PhysRevLett.88.256808",,"cond-mat math-ph math.MP nlin.CD",,"  We explore the influence of external perturbations on the energy levels of a
Hamiltonian drawn at random from the Gaussian unitary distribution of Hermitian
matrices. By deriving the joint distribution function of eigenvalues, we obtain
the (n,m)-point parametric correlation function of the initial and final
density of states for perturbations of arbitrary rank and strength. A further
generalization of these results allows for the incorporation of short-range
spatial correlations in diffusive as well as ballistic chaotic structures.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 19:10:55 GMT""},{""version"":""v2"",""created"":""Thu, 18 Jul 2002 17:35:39 GMT""}]","2009-11-07"
"cond-mat/0201544","Sergio O. Valenzuela","Sergio O. Valenzuela, Boris Maiorov, Eduardo Osquiguil and Victoria
  Bekeris","Elastic-to-plastic crossover below the peak effect in the vortex solid
  of YBa2Cu3O7 single crystals","4 pages, 4 figures. Published in PRB Rapid Comm., February 1, 2002","Phys. Rev. B 65, 060504(R) (2002)","10.1103/PhysRevB.65.060504",,"cond-mat.supr-con",,"  We report on transport and ac susceptibility studies below the peak effect in
twinned YBa2Cu3O7 single crystals. We find that disorder generated at the peak
effect can be partially inhibited by forcing vortices to move with an ac
driving current. The vortex system can be additionally ordered below a
well-defined temperature where elastic interactions between vortices overcome
pinning-generated stress and a plastic to elastic crossover seems to occur. The
combined effect of these two processes results in vortex structures with
different mobilities that give place to history effects.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 20:08:54 GMT""}]","2009-11-07"
